GameCode,GameName,GameDate,BallTime,Ball,BowlingTeamCode,BowlingTeam,BattingTeamCode,BattingTeam,BowlerID,BowlerCode,Bowler, StrikerID,StrikerCode,Striker,NonstrikerID,NonstrikerCode,Nonstriker,Runs,Wides,Wickets,Legbyes, Byes,Noballs,Runouts,whoRO,Bowled,Caught,c&b,ct(wk),Stumped,Hit-wkt,AssistID,AssistCode,AssistName
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:37:19 am, 110, 3164, Grey, 3173, Indigo, 51, 3253, Joshua, 16, 3309, Lucas, 15, 3310, Clancy, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:37:46 am, 111, 3164, Grey, 3173, Indigo, 51, 3253, Joshua, 15, 3310, Clancy, 16, 3309, Lucas, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 99, N/A 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:38:22 am, 112, 3164, Grey, 3173, Indigo, 51, 3253, Joshua, 15, 3310, Clancy, 16, 3309, Lucas, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:38:42 am, 113, 3164, Grey, 3173, Indigo, 51, 3253, Joshua, 16, 3309, Lucas, 15, 3310, Clancy, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:39:18 am, 114, 3164, Grey, 3173, Indigo, 51, 3253, Joshua, 16, 3309, Lucas, 15, 3310, Clancy, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:40:11 am, 115, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 15, 3310, Clancy, 16, 3309, Lucas, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:40:35 am, 116, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 16, 3309, Lucas, 15, 3310, Clancy, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:41:07 am, 117, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 15, 3310, Clancy, 16, 3309, Lucas, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:41:22 am, 118, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 15, 3310, Clancy, 16, 3309, Lucas, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:41:51 am, 119, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 15, 3310, Clancy, 16, 3309, Lucas, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
3226,30/11/2019 Indigo v Grey,30-11-2019, 09:42:12 am, 120, 3164, Grey, 3173, Indigo, 56, 3250, Matthew, 15, 3310, Clancy, 16, 3309, Lucas, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, notfound 
